Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2019-12-13,66.26487731933594,66.30100062433199,65.24856669102263,65.37620726841155,133587600
2019-12-16,67.39923095703125,67.62321027270899,66.70564106368182,66.71045505717711,128186000
2019-12-17,67.53167724609375,67.85920511821561,67.14393404643634,67.32937932220554,114158400
2019-12-18,67.37033081054688,67.89052873128885,67.22101616979477,67.38478014032236,116028400
2019-12-19,67.4377670288086,67.71713300190731,67.18008240112675,67.31253704760239,98369200
2019-12-20,67.29808044433594,68.07114894305518,67.08614715319112,67.97000364021376,275978000
2019-12-23,68.3962631225586,68.45647110065944,67.52204210459728,67.56057609253462,98572000
2019-12-24,68.46129608154297,68.61061806486987,68.13617882730028,68.562448734815,48478800
2019-12-26,69.81958770751953,69.83644770700805,68.56485537418061,68.59375403067095,93121200
2019-12-27,69.79309844970703,70.79737094783557,69.38850252439819,70.11099839799601,146266000
2019-12-30,70.20732116699219,70.4890977572307,68.69008295692782,69.71120798213394,144114400
2019-12-31,70.72029876708984,70.72752343141342,69.72566166410049,69.82440364292783,100805600
2020-01-02,72.3338623046875,72.39407027941263,71.09116882440814,71.34403937841115,135480400
2020-01-03,71.63063049316406,72.3892495107853,71.40665858931894,71.56319785492231,146322800
2020-01-06,72.20140075683594,72.23993474282962,70.50353879987532,70.7540060340311,118387200
2020-01-07,71.86183166503906,72.46631471524569,71.64267376172208,72.21103349810856,108872000
2020-01-08,73.01781463623047,73.31885447118653,71.56559876638666,71.56559876638666,132079200
2020-01-09,74.56878662109375,74.76144921222713,73.7427349209394,73.99319481949146,170108400
2020-01-10,74.73738098144531,75.3009342510977,74.23645372460896,74.80241031619431,140644800
2020-01-13,76.33409881591797,76.36059415429726,74.93486566437117,75.05287832688332,121532000
2020-01-14,75.3033218383789,76.48099343710987,75.18050255877637,76.27147084582813,161954400
2020-01-15,74.98060607910156,75.98246770801262,74.54951490172726,75.10343270524221,121923600
2020-01-16,75.91985321044922,76.03064118697364,75.16123412136378,75.52248200660513,108829200
2020-01-17,76.7603530883789,76.76275640961391,75.86204746774389,76.16790133072386,137816400
2020-01-21,76.24015808105469,76.83019183971173,76.1028821310267,76.38947268651397,110843200
2020-01-22,76.5123062133789,77.06380603496487,76.4183782339569,76.72423213565071,101832400
2020-01-23,76.88079071044922,76.96026202494508,76.01860816134078,76.56530142477,104472000
2020-01-24,76.65922546386719,77.86819933392093,76.46896614550444,77.12644008388187,146537600
2020-01-27,74.4050521850586,75.08419286532549,73.4248641436704,74.67237218746828,161940000
2020-01-28,76.50989532470703,76.68088393464757,75.18531972883665,75.28406170066347,162234000
2020-01-29,78.1114273071289,78.95674973344263,77.39856685210137,78.13792264122904,216229200
2020-01-30,77.99825286865234,78.05123619869995,76.7651942962083,77.19628560206807,126743200
2020-01-31,74.53990936279297,77.71166246110458,74.24609404973549,77.29020649112265,199588400
2020-02-03,74.3351821899414,75.49839714349714,72.78422401879573,73.2851511845041,173788400
2020-02-04,76.7892837524414,76.9795430880588,75.53214043347742,75.93673642473705,136616400
2020-02-05,77.41542053222656,78.21257356762338,76.81334075627086,77.91393700101683,118826800
2020-02-06,78.32096099853516,78.32337167005116,77.12884718583062,77.6851684350144,105425600
2020-02-07,77.25636291503906,78.06989154294402,76.76631409771366,77.82124622907054,117684000
2020-02-10,77.623291015625,77.623291015625,75.7644885208781,75.8441484328751,109348800
2020-02-11,77.15496063232422,78.19058359645562,76.93769897957516,78.11816550122239,94323200
2020-02-12,78.98722839355469,78.9920538114317,77.60398368209574,77.60398368209574,113730400
2020-02-13,78.42475891113281,78.7506551305069,78.05782821966719,78.26060628866534,94747600
2020-02-14,78.44405364990234,78.69269890753361,77.93710493391231,78.39335362136931,80113600
2020-02-18,77.00770568847656,77.18875828805763,75.94794093607852,76.12899353565957,152531200
2020-02-19,78.12300872802734,78.35234502696264,77.24912913343354,77.24912913343354,93984000
2020-02-20,77.32152557373047,78.37163210197758,76.81699322453267,77.88399976313329,100566000
2020-02-21,75.57135772705078,77.35774940247184,74.95578178960817,76.91597690115918,129554000
2020-02-24,71.98170471191406,73.43012593023869,69.82114748147725,71.75961758398634,222195200
2020-02-25,69.54353332519531,73.0318176639516,69.07280081018256,72.65040328612861,230673600
2020-02-26,70.64673614501953,71.90927916190874,69.16210602316792,69.16934783382864,198054800
2020-02-27,66.02869415283203,69.04141300899963,65.89350875868202,67.85853712666133,320605600
2020-02-28,65.99005889892578,67.20915102510166,61.88861568726967,62.103468343907636,426510000
2020-03-02,72.13377380371094,72.76866613954134,67.04257525684778,68.14337454443714,341397200
2020-03-03,69.84286499023438,73.3866667341741,68.99311992366323,73.30700681770827,319475600
2020-03-04,73.08250427246094,73.2418314905751,70.76261982320094,71.56166493954149,219178400
2020-03-05,70.71190643310547,72.31240522279981,70.34738484234605,71.33954955045269,187572800
2020-03-06,69.77284240722656,70.20495666747604,67.88989834828591,68.07577636210152,226176800
2020-03-09,64.25437927246094,67.1319051551366,63.48912685930832,63.670179502443226,286744800
2020-03-10,68.88206481933594,69.14761010810192,65.02685113261988,66.90256079781972,285290000
2020-03-11,66.48974609375,67.8874740401239,65.62793406582192,66.96290212891532,255598800
2020-03-12,59.9235954284668,65.17895115078981,59.86807364961435,61.78481820985721,418474000
2020-03-13,67.1029281616211,67.57366791219874,61.06301183278901,63.94537376560975,370732000
2020-03-16,58.4703483581543,62.542820889319664,57.93684495675963,58.40758108532822,322423600
2020-03-17,61.041290283203125,62.1879532458274,57.55059398806874,59.74978006097213,324056000
2020-03-18,59.5469970703125,60.350871115595204,57.24159305699179,57.88131450093201,300233600
2020-03-19,59.09074401855469,61.03645549375763,58.56689890473273,59.72080725380135,271857200
2020-03-20,55.33933639526367,60.7926402539027,55.03999474688709,59.67011183513416,401693200
2020-03-23,54.16371536254883,55.16071324010263,51.32481083433544,55.059324187329935,336752800
2020-03-24,59.59770202636719,59.793238287645494,56.56084531140466,57.05813597182242,287531200
2020-03-25,59.269386291503906,62.34245170831376,58.97487373705756,60.53192552123785,303602000
